Date,Hour,Day,Holiday,Load,Load,t-3,Load,t-3,,t-3,t-2,t-3,t-2,t-2,t-1,t-2,t-1,t-1,t-1,H/o,H/o,h/o,W/o,,W/O,Month,d-1,month,d-1,d-1
,20,,,77.84444444,0.251111111,145.2777778,01:00.3,0.468637993,2:0.468637993,02:00.5,145.8555556,00:00.5,0.470501792,03:00.5,87.33333333,00:00.5,0.28172043,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,0,41.4,7:00,0.133548387,08:00.1
,21,,,77.96666667,0.251505376,145.8555556,01:00.3,0.470501792,2:0.470501792,02:00.5,87.33333333,00:00.5,0.28172043,03:00.3,77.84444444,00:00.3,0.251111111,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,0,37.61111111,7:00,0.121326165,08:00.1
,22,,,81.24444444,0.262078853,87.33333333,01:00.3,0.28172043,2:0.28172043,02:00.3,77.84444444,00:00.3,0.251111111,03:00.3,77.96666667,00:00.3,0.251505376,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,0,38.73333333,7:00,0.124946237,08:00.1
,23,,,68.23333333,0.220107527,77.84444444,01:00.2,0.251111111,2:0.251111111,02:00.3,77.96666667,00:00.3,0.251505376,03:00.3,81.24444444,00:00.3,0.262078853,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,0,44.68888889,7:00,0.144157706,08:00.1
12/29/2015,0,Tuesday,,37.87888085,0.122189938,77.96666667,01:00.1,0.251505376,2:0.251505376,02:00.3,81.24444444,00:00.3,0.262078853,03:00.3,68.23333333,00:00.3,0.220107527,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,0,52.77777778,7:00,0.170250896,08:00.2
,1,,,42.39881674,0.136770377,81.24444444,01:00.1,0.262078853,2:0.262078853,02:00.3,68.23333333,00:00.3,0.220107527,03:00.2,37.87888085,00:00.2,0.122189938,04:00.1,00:00.1,1,5:1,5:01,0,6:0,6:00,0,57.55555556,7:00,0.185663082,08:00.2
,2,,,41.17257528,0.132814759,68.23333333,01:00.1,0.220107527,2:0.220107527,02:00.2,37.87888085,00:00.2,0.122189938,03:00.1,42.39881674,00:00.1,0.136770377,04:00.1,00:00.1,1,5:1,5:01,0,6:0,6:00,0,55.73333333,7:00,0.179784946,08:00.2
,3,,,41.83180822,0.134941317,37.87888085,01:00.1,0.122189938,2:0.122189938,02:00.1,42.39881674,00:00.1,0.136770377,03:00.1,41.17257528,00:00.1,0.132814759,04:00.1,00:00.1,1,5:1,5:01,0,6:0,6:00,0,54.96666667,7:00,0.177311828,08:00.2
,4,,,41.34619633,0.133374827,42.39881674,01:00.1,0.136770377,2:0.136770377,02:00.1,41.17257528,00:00.1,0.132814759,03:00.1,41.83180822,00:00.1,0.134941317,04:00.1,00:00.1,1,5:1,5:01,0,6:0,6:00,0,56.31111111,7:00,0.181648746,08:00.2
,5,,,38.63265071,0.124621454,41.17257528,01:00.1,0.132814759,2:0.132814759,02:00.1,41.83180822,00:00.1,0.134941317,03:00.1,41.34619633,00:00.1,0.133374827,04:00.1,00:00.1,1,5:1,5:01,0,6:0,6:00,0,51.9,7:00,0.167419355,08:00.2
,6,,,42.65686384,0.137602787,41.83180822,01:00.1,0.134941317,2:0.134941317,02:00.1,41.34619633,00:00.1,0.133374827,03:00.1,38.63265071,00:00.1,0.124621454,04:00.1,00:00.1,1,5:1,5:01,0,6:0,6:00,0,62.77777778,7:00,0.202508961,08:00.2
,7,,,61.51659046,0.198440614,41.34619633,01:00.2,0.133374827,2:0.133374827,02:00.1,38.63265071,00:00.1,0.124621454,03:00.1,42.65686384,00:00.1,0.137602787,04:00.1,00:00.1,1,5:1,5:01,0,6:0,6:00,0,89.26666667,7:00,0.287956989,08:00.3
,8,,,66.00334699,0.212914023,38.63265071,01:00.2,0.124621454,2:0.124621454,02:00.1,42.65686384,00:00.1,0.137602787,03:00.1,61.51659046,00:00.1,0.198440614,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,0,99.22222222,7:00,0.320071685,08:00.3
,9,,,79.33508572,0.255919631,42.65686384,01:00.3,0.137602787,2:0.137602787,02:00.1,61.51659046,00:00.1,0.198440614,03:00.2,66.00334699,00:00.2,0.212914023,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,0,155.3777778,7:00,0.501218638,08:00.5
,10,,,88.0527718,0.284041199,61.51659046,01:00.3,0.198440614,2:0.198440614,02:00.2,66.00334699,00:00.2,0.212914023,03:00.2,79.33508572,00:00.2,0.255919631,04:00.3,00:00.3,1,5:1,5:01,1,6:1,6:01,0,164.9888889,7:00,0.532222222,08:00.5
,11,,,59.1,0.190645161,66.00334699,01:00.2,0.212914023,2:0.212914023,02:00.2,79.33508572,00:00.2,0.255919631,03:00.3,88.0527718,00:00.3,0.284041199,04:00.3,00:00.3,1,5:1,5:01,1,6:1,6:01,0,162.8,7:00,0.52516129,08:00.5
,12,,,98.3,0.317096774,79.33508572,01:00.3,0.255919631,2:0.255919631,02:00.3,88.0527718,00:00.3,0.284041199,03:00.3,59.1,00:00.3,0.190645161,04:00.2,00:00.2,1,5:1,5:01,1,6:1,6:01,0,265.2111111,7:00,0.855519713,08:00.9
,13,,,95,0.306451613,88.0527718,01:00.3,0.284041199,2:0.284041199,02:00.3,59.1,00:00.3,0.190645161,03:00.2,98.3,00:00.2,0.317096774,04:00.3,00:00.3,1,5:1,5:01,1,6:1,6:01,0,222.9444444,7:00,0.719175627,08:00.7
,14,,,104.9,0.338387097,59.1,01:00.3,0.190645161,2:0.190645161,02:00.2,98.3,00:00.2,0.317096774,03:00.3,95,00:00.3,0.306451613,04:00.3,00:00.3,1,5:1,5:01,1,6:1,6:01,0,232.1222222,7:00,0.748781362,08:00.7
,15,,,108.1,0.348709677,98.3,01:00.3,0.317096774,2:0.317096774,02:00.3,95,00:00.3,0.306451613,03:00.3,104.9,00:00.3,0.338387097,04:00.3,00:00.3,1,5:1,5:01,1,6:1,6:01,0,222.2666667,7:00,0.716989247,08:00.7
,16,,,85.2,0.27483871,95,01:00.3,0.306451613,2:0.306451613,02:00.3,104.9,00:00.3,0.338387097,03:00.3,108.1,00:00.3,0.348709677,04:00.3,00:00.3,1,5:1,5:01,1,6:1,6:01,0,200.3777778,7:00,0.646379928,08:00.6
,17,,,57.2,0.184516129,104.9,01:00.2,0.338387097,2:0.338387097,02:00.3,108.1,00:00.3,0.348709677,03:00.3,85.2,00:00.3,0.27483871,04:00.3,00:00.3,1,5:1,5:01,1,6:1,6:01,0,145.2777778,7:00,0.468637993,08:00.5
,18,,,58.5,0.188709677,108.1,01:00.2,0.348709677,2:0.348709677,02:00.3,85.2,00:00.3,0.27483871,03:00.3,57.2,00:00.3,0.184516129,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,0,145.8555556,7:00,0.470501792,08:00.5
,19,,,51.3,0.165483871,85.2,01:00.2,0.27483871,2:0.27483871,02:00.3,57.2,00:00.3,0.184516129,03:00.2,58.5,00:00.2,0.188709677,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,0,87.33333333,7:00,0.28172043,08:00.3
,20,,,54,0.174193548,57.2,01:00.2,0.184516129,2:0.184516129,02:00.2,58.5,00:00.2,0.188709677,03:00.2,51.3,00:00.2,0.165483871,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,0,77.84444444,7:00,0.251111111,08:00.3
,21,,,55.1,0.177741935,58.5,01:00.2,0.188709677,2:0.188709677,02:00.2,51.3,00:00.2,0.165483871,03:00.2,54,00:00.2,0.174193548,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,0,77.96666667,7:00,0.251505376,08:00.3
,22,,,55.7,0.179677419,51.3,01:00.2,0.165483871,2:0.165483871,02:00.2,54,00:00.2,0.174193548,03:00.2,55.1,00:00.2,0.177741935,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,0,81.24444444,7:00,0.262078853,08:00.3
,23,,,54.8,0.176774194,54,01:00.2,0.174193548,2:0.174193548,02:00.2,55.1,00:00.2,0.177741935,03:00.2,55.7,00:00.2,0.179677419,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,0,68.23333333,7:00,0.220107527,08:00.2
12/30/2015,0,Wednesday,Winter holiday,45.5,0.146774194,55.1,01:00.1,0.177741935,2:0.177741935,02:00.2,55.7,00:00.2,0.179677419,03:00.2,54.8,00:00.2,0.176774194,04:00.2,00:00.2,0,5:0,5:00,0,6:0,6:00,0,37.87888085,7:00,0.122189938,08:00.1
,1,,,47.2,0.152258065,55.7,01:00.2,0.179677419,2:0.179677419,02:00.2,54.8,00:00.2,0.176774194,03:00.2,45.5,00:00.2,0.146774194,04:00.1,00:00.1,0,5:0,5:00,0,6:0,6:00,0,42.39881674,7:00,0.136770377,08:00.1
,2,,,50,0.161290323,54.8,01:00.2,0.176774194,2:0.176774194,02:00.2,45.5,00:00.2,0.146774194,03:00.1,47.2,00:00.1,0.152258065,04:00.2,00:00.2,0,5:0,5:00,0,6:0,6:00,0,41.17257528,7:00,0.132814759,08:00.1
,3,,,47.8,0.154193548,45.5,01:00.2,0.146774194,2:0.146774194,02:00.1,47.2,00:00.1,0.152258065,03:00.2,50,00:00.2,0.161290323,04:00.2,00:00.2,0,5:0,5:00,0,6:0,6:00,0,41.83180822,7:00,0.134941317,08:00.1
,4,,,47,0.151612903,47.2,01:00.2,0.152258065,2:0.152258065,02:00.2,50,00:00.2,0.161290323,03:00.2,47.8,00:00.2,0.154193548,04:00.2,00:00.2,0,5:0,5:00,0,6:0,6:00,0,41.34619633,7:00,0.133374827,08:00.1
,5,,,38.6,0.124516129,50,01:00.1,0.161290323,2:0.161290323,02:00.2,47.8,00:00.2,0.154193548,03:00.2,47,00:00.2,0.151612903,04:00.2,00:00.2,0,5:0,5:00,0,6:0,6:00,0,38.63265071,7:00,0.124621454,08:00.1
,6,,,38.6,0.124516129,47.8,01:00.1,0.154193548,2:0.154193548,02:00.2,47,00:00.2,0.151612903,03:00.2,38.6,00:00.2,0.124516129,04:00.1,00:00.1,0,5:0,5:00,0,6:0,6:00,0,42.65686384,7:00,0.137602787,08:00.1
,7,,,40.5,0.130645161,47,01:00.1,0.151612903,2:0.151612903,02:00.2,38.6,00:00.2,0.124516129,03:00.1,38.6,00:00.1,0.124516129,04:00.1,00:00.1,0,5:0,5:00,0,6:0,6:00,0,61.51659046,7:00,0.198440614,08:00.2
,8,,,46,0.148387097,38.6,01:00.1,0.124516129,2:0.124516129,02:00.1,38.6,00:00.1,0.124516129,03:00.1,40.5,00:00.1,0.130645161,04:00.1,00:00.1,0,5:0,5:00,0,6:0,6:00,0,66.00334699,7:00,0.212914023,08:00.2
,9,,,40.5,0.130645161,38.6,01:00.1,0.124516129,2:0.124516129,02:00.1,40.5,00:00.1,0.130645161,03:00.1,46,00:00.1,0.148387097,04:00.1,00:00.1,0,5:0,5:00,0,6:0,6:00,0,79.33508572,7:00,0.255919631,08:00.3
,10,,,44.2,0.142580645,40.5,01:00.1,0.130645161,2:0.130645161,02:00.1,46,00:00.1,0.148387097,03:00.1,40.5,00:00.1,0.130645161,04:00.1,00:00.1,0,5:0,5:00,1,6:1,6:01,0,88.0527718,7:00,0.284041199,08:00.3
,11,,,54.3,0.17516129,46,01:00.2,0.148387097,2:0.148387097,02:00.1,40.5,00:00.1,0.130645161,03:00.1,44.2,00:00.1,0.142580645,04:00.1,00:00.1,0,5:0,5:00,1,6:1,6:01,0,59.1,7:00,0.190645161,08:00.2
,12,,,48.1,0.15516129,40.5,01:00.2,0.130645161,2:0.130645161,02:00.1,44.2,00:00.1,0.142580645,03:00.1,54.3,00:00.1,0.17516129,04:00.2,00:00.2,0,5:0,5:00,1,6:1,6:01,0,98.3,7:00,0.317096774,08:00.3
,13,,,38.6,0.124516129,44.2,01:00.1,0.142580645,2:0.142580645,02:00.1,54.3,00:00.1,0.17516129,03:00.2,48.1,00:00.2,0.15516129,04:00.2,00:00.2,0,5:0,5:00,1,6:1,6:01,0,95,7:00,0.306451613,08:00.3
,14,,,45.1,0.145483871,54.3,01:00.1,0.17516129,2:0.17516129,02:00.2,48.1,00:00.2,0.15516129,03:00.2,38.6,00:00.2,0.124516129,04:00.1,00:00.1,0,5:0,5:00,1,6:1,6:01,0,104.9,7:00,0.338387097,08:00.3
,15,,,52.3,0.168709677,48.1,01:00.2,0.15516129,2:0.15516129,02:00.2,38.6,00:00.2,0.124516129,03:00.1,45.1,00:00.1,0.145483871,04:00.1,00:00.1,0,5:0,5:00,1,6:1,6:01,0,108.1,7:00,0.348709677,08:00.3
,16,,,40.7,0.131290323,38.6,01:00.1,0.124516129,2:0.124516129,02:00.1,45.1,00:00.1,0.145483871,03:00.1,52.3,00:00.1,0.168709677,04:00.2,00:00.2,0,5:0,5:00,1,6:1,6:01,0,85.2,7:00,0.27483871,08:00.3
,17,,,47,0.151612903,45.1,01:00.2,0.145483871,2:0.145483871,02:00.1,52.3,00:00.1,0.168709677,03:00.2,40.7,00:00.2,0.131290323,04:00.1,00:00.1,0,5:0,5:00,1,6:1,6:01,0,57.2,7:00,0.184516129,08:00.2
,18,,,52.9,0.170645161,52.3,01:00.2,0.168709677,2:0.168709677,02:00.2,40.7,00:00.2,0.131290323,03:00.1,47,00:00.1,0.151612903,04:00.2,00:00.2,0,5:0,5:00,0,6:0,6:00,0,58.5,7:00,0.188709677,08:00.2
,19,,,52.9,0.170645161,40.7,01:00.2,0.131290323,2:0.131290323,02:00.1,47,00:00.1,0.151612903,03:00.2,52.9,00:00.2,0.170645161,04:00.2,00:00.2,0,5:0,5:00,0,6:0,6:00,0,51.3,7:00,0.165483871,08:00.2
,20,,,53.8,0.173548387,47,01:00.2,0.151612903,2:0.151612903,02:00.2,52.9,00:00.2,0.170645161,03:00.2,52.9,00:00.2,0.170645161,04:00.2,00:00.2,0,5:0,5:00,0,6:0,6:00,0,54,7:00,0.174193548,08:00.2
,21,,,52.5,0.169354839,52.9,01:00.2,0.170645161,2:0.170645161,02:00.2,52.9,00:00.2,0.170645161,03:00.2,53.8,00:00.2,0.173548387,04:00.2,00:00.2,0,5:0,5:00,0,6:0,6:00,0,55.1,7:00,0.177741935,08:00.2
,22,,,56.3,0.181612903,52.9,01:00.2,0.170645161,2:0.170645161,02:00.2,53.8,00:00.2,0.173548387,03:00.2,52.5,00:00.2,0.169354839,04:00.2,00:00.2,0,5:0,5:00,0,6:0,6:00,0,55.7,7:00,0.179677419,08:00.2
,23,,,52.2,0.168387097,53.8,01:00.2,0.173548387,2:0.173548387,02:00.2,52.5,00:00.2,0.169354839,03:00.2,56.3,00:00.2,0.181612903,04:00.2,00:00.2,0,5:0,5:00,0,6:0,6:00,0,54.8,7:00,0.176774194,08:00.2
